norad_cat_id,object_name,timestamp,temperature,voltage,current,rssi,uptime,reset_count,ecc_errors,cpu_load,fault_label
26702,ODIN,2026-06-01 06:31:00+00:00,32.991,28.331,2.604,-113.49,2160.0,10,0,43.99,NORMAL
26702,ODIN,2026-06-01 06:32:00+00:00,28.677,27.651,2.258,-105.56,2220.0,10,0,32.23,NORMAL
26702,ODIN,2026-06-01 06:33:00+00:00,24.693,27.985,2.361,-74.23,2280.0,11,0,47.0,COMMAND_INJECTION
26702,ODIN,2026-06-01 06:34:00+00:00,32.073,27.971,2.36,-103.72,2340.0,11,0,50.85,NORMAL
26702,ODIN,2026-06-01 06:35:00+00:00,35.927,27.976,2.125,-104.0,2400.0,11,0,39.88,NORMAL
26702,ODIN,2026-06-01 06:36:00+00:00,35.87,27.761,2.592,-107.37,2460.0,11,0,44.57,NORMAL
26702,ODIN,2026-06-01 06:37:00+00:00,33.354,28.439,2.045,-104.16,2520.0,11,4,45.68,SEU
26702,ODIN,2026-06-01 06:38:00+00:00,38.175,28.867,1.728,-102.46,2580.0,11,0,38.21,NORMAL
26702,ODIN,2026-06-01 06:39:00+00:00,33.045,27.664,1.924,-108.22,2640.0,11,0,52.16,NORMAL
26702,ODIN,2026-06-01 06:40:00+00:00,31.269,27.477,2.385,-110.65,2700.0,11,0,42.91,NORMAL
26702,ODIN,2026-06-01 06:41:00+00:00,32.847,27.825,2.084,-101.06,2760.0,11,0,57.64,NORMAL
26702,ODIN,2026-06-01 06:42:00+00:00,29.102,28.563,2.228,-95.74,2820.0,11,0,47.13,NORMAL
26702,ODIN,2026-06-01 06:43:00+00:00,27.055,27.897,2.128,-97.53,2880.0,11,0,34.65,NORMAL
26702,ODIN,2026-06-01 06:44:00+00:00,28.345,28.146,2.254,-118.13,2940.0,11,0,43.53,NORMAL
26702,ODIN,2026-06-01 06:45:00+00:00,31.021,27.635,2.528,-98.74,3000.0,11,0,53.46,NORMAL
26702,ODIN,2026-06-01 06:46:00+00:00,36.222,28.714,2.658,-108.17,3060.0,11,1,41.76,NORMAL
26702,ODIN,2026-06-01 06:47:00+00:00,27.063,27.882,1.909,-96.0,3120.0,11,0,45.16,NORMAL
26702,ODIN,2026-06-01 06:48:00+00:00,28.93,28.1,2.48,-110.19,3180.0,11,0,51.3,NORMAL
26702,ODIN,2026-06-01 06:49:00+00:00,36.342,27.682,2.259,-110.64,3240.0,11,4,28.53,SEU
26702,ODIN,2026-06-01 06:50:00+00:00,31.828,27.643,1.833,-105.25,3300.0,11,0,45.61,NORMAL
26702,ODIN,2026-06-01 06:51:00+00:00,32.524,27.999,2.348,-107.01,3360.0,11,0,50.77,NORMAL
26702,ODIN,2026-06-01 06:52:00+00:00,31.374,28.042,2.755,-106.76,3420.0,11,0,33.86,NORMAL
26702,ODIN,2026-06-01 06:53:00+00:00,40.468,28.345,1.979,-100.28,3480.0,11,0,48.36,NORMAL
26702,ODIN,2026-06-01 06:54:00+00:00,34.686,27.325,2.131,-98.82,3540.0,11,0,39.96,NORMAL
26702,ODIN,2026-06-01 06:55:00+00:00,33.318,27.62,1.718,-109.72,3600.0,11,0,26.46,NORMAL
26702,ODIN,2026-06-01 06:56:00+00:00,32.852,27.725,2.165,-96.8,3660.0,11,0,46.32,NORMAL
26702,ODIN,2026-06-01 06:57:00+00:00,33.545,28.048,2.248,-111.15,3720.0,11,0,39.92,NORMAL
26702,ODIN,2026-06-01 06:58:00+00:00,39.177,27.548,2.792,-108.02,3780.0,11,0,39.41,NORMAL
26702,ODIN,2026-06-01 06:59:00+00:00,30.17,27.962,1.92,-92.33,3840.0,11,0,45.17,NORMAL
26702,ODIN,2026-06-01 07:00:00+00:00,32.252,27.743,2.489,-103.15,3900.0,11,0,32.41,NORMAL
26702,ODIN,2026-06-01 07:01:00+00:00,31.416,27.946,2.29,-108.29,3960.0,11,0,46.17,NORMAL
26702,ODIN,2026-06-01 07:02:00+00:00,34.924,27.69,2.87,-103.68,4020.0,11,0,32.7,NORMAL
26702,ODIN,2026-06-01 07:03:00+00:00,37.859,27.595,2.253,-101.47,4080.0,11,0,52.1,NORMAL
26702,ODIN,2026-06-01 07:04:00+00:00,28.507,28.114,2.185,-103.31,4140.0,11,0,49.11,NORMAL
26702,ODIN,2026-06-01 07:05:00+00:00,32.657,28.445,2.454,-98.6,4200.0,11,0,52.3,NORMAL
26702,ODIN,2026-06-01 07:06:00+00:00,30.775,28.325,2.347,-109.33,4260.0,11,0,43.71,NORMAL
26702,ODIN,2026-06-01 07:07:00+00:00,25.247,28.445,2.481,-108.27,4320.0,11,0,36.61,NORMAL
26702,ODIN,2026-06-01 07:08:00+00:00,34.856,28.492,2.368,-109.45,4380.0,11,0,34.23,NORMAL
26702,ODIN,2026-06-01 07:09:00+00:00,37.325,27.936,1.757,-109.15,4440.0,11,0,33.76,NORMAL
26702,ODIN,2026-06-01 07:10:00+00:00,34.194,28.748,2.357,-104.79,4500.0,11,0,38.62,NORMAL
26702,ODIN,2026-06-01 07:11:00+00:00,28.415,28.302,2.35,-110.32,4560.0,11,0,34.51,NORMAL
26702,ODIN,2026-06-01 07:12:00+00:00,25.153,27.62,1.978,-103.55,4620.0,11,0,42.6,NORMAL
26702,ODIN,2026-06-01 07:13:00+00:00,33.291,27.733,2.287,-101.84,4680.0,11,0,33.56,NORMAL
26702,ODIN,2026-06-01 07:14:00+00:00,25.904,28.06,1.649,-111.11,4740.0,11,0,35.02,NORMAL
26702,ODIN,2026-06-01 07:15:00+00:00,25.922,28.352,2.277,-108.15,4800.0,11,0,36.95,NORMAL
26702,ODIN,2026-06-01 07:16:00+00:00,30.466,27.908,2.405,-107.55,4860.0,11,0,33.79,NORMAL
26702,ODIN,2026-06-01 07:17:00+00:00,33.025,27.612,2.488,-106.1,4920.0,11,0,37.26,NORMAL
26702,ODIN,2026-06-01 07:18:00+00:00,28.406,28.316,2.41,-105.82,4980.0,11,0,44.67,NORMAL
26702,ODIN,2026-06-01 07:19:00+00:00,29.024,27.553,1.934,-100.47,5040.0,11,0,32.93,NORMAL
26702,ODIN,2026-06-01 07:20:00+00:00,28.784,28.122,1.76,-100.1,5100.0,11,0,30.37,NORMAL
26702,ODIN,2026-06-01 07:21:00+00:00,25.575,28.017,2.482,-109.04,5160.0,11,0,38.57,NORMAL
26702,ODIN,2026-06-01 07:22:00+00:00,28.24,27.463,2.321,-101.54,5220.0,11,0,30.89,NORMAL
26702,ODIN,2026-06-01 07:23:00+00:00,23.44,28.711,2.348,-98.13,5280.0,11,0,50.69,NORMAL
26702,ODIN,2026-06-01 07:24:00+00:00,32.23,28.007,2.704,-98.95,5340.0,11,0,34.41,NORMAL
26702,ODIN,2026-06-01 07:25:00+00:00,40.454,27.526,1.718,-103.98,5400.0,11,0,40.38,NORMAL
26702,ODIN,2026-06-01 07:26:00+00:00,29.402,28.019,2.741,-105.27,5460.0,11,0,43.63,NORMAL
26702,ODIN,2026-06-01 07:27:00+00:00,34.294,27.308,2.031,-112.02,5520.0,11,0,29.9,NORMAL
26702,ODIN,2026-06-01 07:28:00+00:00,28.453,28.144,2.447,-107.07,5580.0,11,0,33.24,NORMAL
26702,ODIN,2026-06-01 07:29:00+00:00,23.682,28.344,2.196,-112.47,5640.0,11,0,34.96,NORMAL
26702,ODIN,2026-06-01 07:30:00+00:00,38.032,29.081,2.096,-99.3,5700.0,11,0,46.26,NORMAL
26702,ODIN,2026-06-01 07:31:00+00:00,25.435,28.039,1.747,-106.32,5760.0,11,0,54.65,NORMAL
26702,ODIN,2026-06-01 07:32:00+00:00,31.958,27.736,1.998,-105.43,5820.0,11,0,54.85,NORMAL
26702,ODIN,2026-06-01 07:33:00+00:00,28.982,28.083,2.34,-108.09,5880.0,11,0,50.19,NORMAL
26702,ODIN,2026-06-01 07:34:00+00:00,32.868,28.576,2.307,-112.05,5940.0,11,0,30.08,NORMAL
26702,ODIN,2026-06-01 07:35:00+00:00,27.965,28.2,2.486,-101.44,6000.0,11,0,32.99,NORMAL
26702,ODIN,2026-06-01 07:36:00+00:00,23.883,28.333,1.993,-102.49,6060.0,11,0,51.1,NORMAL
26702,ODIN,2026-06-01 07:37:00+00:00,25.796,28.304,2.424,-100.33,6120.0,11,0,52.2,NORMAL
26702,ODIN,2026-06-01 07:38:00+00:00,37.413,28.203,2.22,-113.76,6180.0,11,0,46.37,NORMAL
26702,ODIN,2026-06-01 07:39:00+00:00,29.032,27.439,2.39,-71.57,6240.0,12,0,74.58,COMMAND_INJECTION
26702,ODIN,2026-06-01 07:40:00+00:00,36.457,27.417,2.354,-83.52,6300.0,12,0,71.75,COMMAND_INJECTION
26702,ODIN,2026-06-01 07:41:00+00:00,26.642,27.368,2.059,-101.11,6360.0,12,0,53.73,NORMAL
26702,ODIN,2026-06-01 07:42:00+00:00,30.969,27.521,2.276,-118.18,6420.0,12,0,34.15,NORMAL
26702,ODIN,2026-06-01 07:43:00+00:00,22.938,27.567,2.338,-102.95,6480.0,12,0,27.12,NORMAL
26702,ODIN,2026-06-01 07:44:00+00:00,28.122,28.744,2.436,-105.37,6540.0,12,0,46.41,NORMAL
26702,ODIN,2026-06-01 07:45:00+00:00,36.893,27.717,2.652,-106.1,6600.0,12,0,35.34,NORMAL
26702,ODIN,2026-06-01 07:46:00+00:00,25.438,28.04,2.01,-105.49,6660.0,12,0,29.61,NORMAL
26702,ODIN,2026-06-01 07:47:00+00:00,25.787,27.902,1.85,-107.98,6720.0,12,0,47.02,NORMAL
26702,ODIN,2026-06-01 07:48:00+00:00,31.779,28.077,2.586,-112.06,6780.0,12,0,25.37,NORMAL
26702,ODIN,2026-06-01 07:49:00+00:00,28.939,28.028,1.814,-111.32,6840.0,12,0,43.63,NORMAL
26702,ODIN,2026-06-01 07:50:00+00:00,35.862,27.498,2.51,-104.87,6900.0,12,0,36.43,NORMAL
26702,ODIN,2026-06-01 07:51:00+00:00,26.845,28.239,1.927,-98.44,6960.0,12,0,52.81,NORMAL
26702,ODIN,2026-06-01 07:52:00+00:00,27.562,27.728,2.011,-99.47,7020.0,12,0,43.66,NORMAL
26702,ODIN,2026-06-01 07:53:00+00:00,28.337,27.715,2.176,-103.85,7080.0,12,0,48.59,NORMAL
26702,ODIN,2026-06-01 07:54:00+00:00,23.12,27.877,1.765,-107.44,7140.0,12,0,31.32,NORMAL
26702,ODIN,2026-06-01 07:55:00+00:00,22.579,28.324,1.909,-94.68,7200.0,12,0,26.45,NORMAL
26702,ODIN,2026-06-01 07:56:00+00:00,21.88,27.75,1.698,-101.6,7260.0,12,0,37.1,NORMAL
26702,ODIN,2026-06-01 07:57:00+00:00,14.16,28.037,2.401,-102.03,7320.0,12,0,44.89,NORMAL
26702,ODIN,2026-06-01 07:58:00+00:00,27.091,28.161,2.197,-111.66,7380.0,12,0,40.57,NORMAL
26702,ODIN,2026-06-01 07:59:00+00:00,22.011,28.103,2.204,-103.72,7440.0,12,0,49.21,NORMAL
26702,ODIN,2026-06-01 08:00:00+00:00,25.45,28.081,2.182,-111.19,7500.0,12,0,44.37,NORMAL
26702,ODIN,2026-06-01 08:01:00+00:00,31.915,27.439,2.195,-94.59,7560.0,12,0,31.6,NORMAL
26702,ODIN,2026-06-01 08:02:00+00:00,24.159,28.051,2.055,-109.2,7620.0,12,0,43.72,NORMAL
26702,ODIN,2026-06-01 08:03:00+00:00,30.723,27.634,2.487,-108.03,7680.0,12,0,41.38,NORMAL
26702,ODIN,2026-06-01 08:04:00+00:00,21.174,27.296,1.671,-108.25,7740.0,12,0,50.17,NORMAL
26702,ODIN,2026-06-01 08:05:00+00:00,25.162,27.815,1.767,-106.85,7800.0,12,0,32.59,NORMAL
26702,ODIN,2026-06-01 08:06:00+00:00,35.04,27.792,2.607,-101.65,7860.0,12,0,34.69,NORMAL
26702,ODIN,2026-06-01 08:07:00+00:00,26.487,29.184,2.28,-104.98,7920.0,12,0,43.18,NORMAL
26702,ODIN,2026-06-01 08:08:00+00:00,33.128,28.39,1.593,-104.79,7980.0,12,0,51.31,NORMAL
26702,ODIN,2026-06-01 08:09:00+00:00,37.203,28.314,2.296,-101.4,8040.0,12,0,38.41,NORMAL
26702,ODIN,2026-06-01 08:10:00+00:00,26.255,27.837,1.723,-112.59,8100.0,12,0,44.77,NORMAL
26702,ODIN,2026-06-01 08:11:00+00:00,25.598,27.926,2.59,-101.26,8160.0,12,0,40.28,NORMAL
26702,ODIN,2026-06-01 08:12:00+00:00,20.137,29.029,2.476,-104.33,8220.0,12,0,39.66,NORMAL
26702,ODIN,2026-06-01 08:13:00+00:00,29.725,27.746,2.829,-108.51,8280.0,12,0,49.22,NORMAL
26702,ODIN,2026-06-01 08:14:00+00:00,30.027,28.102,2.11,-104.34,8340.0,12,0,40.88,NORMAL
26702,ODIN,2026-06-01 08:15:00+00:00,30.965,28.737,1.835,-104.43,8400.0,12,14,50.5,SEU
26702,ODIN,2026-06-01 08:16:00+00:00,32.709,27.711,2.038,-118.12,8460.0,12,0,35.99,NORMAL
26702,ODIN,2026-06-01 08:17:00+00:00,23.197,28.06,2.045,-98.13,8520.0,12,0,37.54,NORMAL
26702,ODIN,2026-06-01 08:18:00+00:00,34.529,27.993,2.316,-98.96,8580.0,12,0,34.46,NORMAL
26702,ODIN,2026-06-01 08:19:00+00:00,25.326,27.644,1.651,-111.53,8640.0,12,0,38.1,NORMAL
37849,SUOMI NPP,2026-06-01 00:00:00+00:00,31.622,28.443,2.62,-95.39,0.0,0,0,37.25,NORMAL
37849,SUOMI NPP,2026-06-01 00:01:00+00:00,35.137,27.778,2.178,-104.77,60.0,0,12,59.19,SEU
37849,SUOMI NPP,2026-06-01 00:02:00+00:00,31.002,28.45,2.859,-101.66,120.0,0,0,48.94,NORMAL
37849,SUOMI NPP,2026-06-01 00:03:00+00:00,34.232,27.739,2.41,-105.48,180.0,0,0,56.77,NORMAL
37849,SUOMI NPP,2026-06-01 00:04:00+00:00,31.561,28.329,2.219,-95.83,240.0,0,0,41.4,NORMAL
37849,SUOMI NPP,2026-06-01 00:05:00+00:00,33.565,28.673,2.573,-111.3,300.0,0,0,54.91,NORMAL
37849,SUOMI NPP,2026-06-01 00:06:00+00:00,35.257,27.6,2.048,-108.96,360.0,0,0,45.01,NORMAL
37849,SUOMI NPP,2026-06-01 00:07:00+00:00,37.153,28.061,1.886,-99.44,420.0,0,0,34.65,NORMAL
37849,SUOMI NPP,2026-06-01 00:08:00+00:00,33.119,28.216,2.479,-107.59,480.0,0,0,40.95,NORMAL
37849,SUOMI NPP,2026-06-01 00:09:00+00:00,39.843,27.502,2.359,-108.74,540.0,0,0,46.15,NORMAL
37849,SUOMI NPP,2026-06-01 00:10:00+00:00,30.773,28.173,2.513,-107.81,600.0,0,0,46.77,NORMAL
37849,SUOMI NPP,2026-06-01 00:11:00+00:00,36.947,27.773,2.506,-95.34,660.0,0,0,36.16,NORMAL
37849,SUOMI NPP,2026-06-01 00:12:00+00:00,34.144,27.663,2.803,-94.78,720.0,0,0,37.15,NORMAL
37849,SUOMI NPP,2026-06-01 00:13:00+00:00,24.574,27.831,1.765,-102.95,780.0,0,0,37.32,NORMAL
37849,SUOMI NPP,2026-06-01 00:14:00+00:00,37.771,27.802,2.094,-104.02,840.0,0,0,38.42,NORMAL
37849,SUOMI NPP,2026-06-01 00:15:00+00:00,28.242,28.32,2.114,-101.08,900.0,0,0,42.44,NORMAL
37849,SUOMI NPP,2026-06-01 00:16:00+00:00,30.493,28.0,2.55,-103.04,960.0,0,0,55.1,NORMAL
37849,SUOMI NPP,2026-06-01 00:17:00+00:00,34.707,28.924,2.312,-104.12,1020.0,0,0,36.63,NORMAL
37849,SUOMI NPP,2026-06-01 00:18:00+00:00,28.496,27.786,2.551,-107.25,1080.0,0,0,26.88,NORMAL
37849,SUOMI NPP,2026-06-01 00:19:00+00:00,31.501,28.19,2.285,-108.08,1140.0,0,0,26.37,NORMAL
37849,SUOMI NPP,2026-06-01 00:20:00+00:00,34.363,27.94,2.194,-102.52,1200.0,0,0,46.53,NORMAL
37849,SUOMI NPP,2026-06-01 00:21:00+00:00,28.9,27.49,2.404,-104.3,1260.0,0,0,35.64,NORMAL
37849,SUOMI NPP,2026-06-01 00:22:00+00:00,31.196,28.636,2.278,-97.66,1320.0,0,14,55.96,SEU
37849,SUOMI NPP,2026-06-01 00:23:00+00:00,30.572,28.048,2.317,-106.3,1380.0,0,0,34.34,NORMAL
37849,SUOMI NPP,2026-06-01 00:24:00+00:00,35.419,27.688,2.396,-109.63,1440.0,0,0,38.81,NORMAL
37849,SUOMI NPP,2026-06-01 00:25:00+00:00,37.813,28.16,2.33,-112.31,1500.0,0,0,37.4,NORMAL
37849,SUOMI NPP,2026-06-01 00:26:00+00:00,27.458,28.413,2.495,-108.84,1560.0,0,0,34.51,NORMAL
37849,SUOMI NPP,2026-06-01 00:27:00+00:00,32.55,27.66,2.216,-112.19,1620.0,0,0,49.89,NORMAL
37849,SUOMI NPP,2026-06-01 00:28:00+00:00,30.463,28.02,2.251,-99.26,1680.0,0,0,50.48,NORMAL
37849,SUOMI NPP,2026-06-01 00:29:00+00:00,32.834,28.416,1.9,-107.13,1740.0,0,0,45.12,NORMAL
37849,SUOMI NPP,2026-06-01 00:30:00+00:00,40.255,28.066,2.495,-108.84,1800.0,0,0,56.35,NORMAL
37849,SUOMI NPP,2026-06-01 00:31:00+00:00,34.417,28.222,2.713,-102.6,1860.0,0,0,29.48,NORMAL
37849,SUOMI NPP,2026-06-01 00:32:00+00:00,31.001,27.894,1.659,-95.25,1920.0,0,0,38.31,NORMAL
37849,SUOMI NPP,2026-06-01 00:33:00+00:00,27.865,27.371,2.392,-107.13,1980.0,0,0,37.21,NORMAL
37849,SUOMI NPP,2026-06-01 00:34:00+00:00,37.397,27.899,2.156,-110.67,2040.0,0,0,45.68,NORMAL
37849,SUOMI NPP,2026-06-01 00:35:00+00:00,50.229,25.662,3.284,-106.98,2100.0,0,1,29.92,FIRMWARE_CORRUPTION
37849,SUOMI NPP,2026-06-01 00:36:00+00:00,46.184,25.5,2.989,-114.29,2160.0,0,2,45.34,FIRMWARE_CORRUPTION
37849,SUOMI NPP,2026-06-01 00:37:00+00:00,50.639,26.007,3.67,-102.43,2220.0,0,1,28.46,FIRMWARE_CORRUPTION
37849,SUOMI NPP,2026-06-01 00:38:00+00:00,51.436,25.355,3.254,-102.12,2280.0,0,1,45.98,FIRMWARE_CORRUPTION
37849,SUOMI NPP,2026-06-01 00:39:00+00:00,47.695,26.002,3.051,-107.2,2340.0,0,2,49.24,FIRMWARE_CORRUPTION
37849,SUOMI NPP,2026-06-01 00:40:00+00:00,43.038,26.496,3.869,-110.6,2400.0,0,2,30.94,FIRMWARE_CORRUPTION
37849,SUOMI NPP,2026-06-01 00:41:00+00:00,37.386,28.246,2.13,-93.0,2460.0,0,0,37.06,NORMAL
37849,SUOMI NPP,2026-06-01 00:42:00+00:00,34.618,27.63,1.972,-111.15,2520.0,0,0,49.52,NORMAL
37849,SUOMI NPP,2026-06-01 00:43:00+00:00,36.307,28.503,2.304,-108.75,2580.0,0,0,51.14,NORMAL
37849,SUOMI NPP,2026-06-01 00:44:00+00:00,30.892,27.711,1.95,-104.83,2640.0,0,0,28.58,NORMAL
37849,SUOMI NPP,2026-06-01 00:45:00+00:00,29.142,27.55,2.27,-100.7,2700.0,0,0,43.01,NORMAL
37849,SUOMI NPP,2026-06-01 00:46:00+00:00,30.057,28.422,2.694,-105.75,2760.0,0,0,45.23,NORMAL
37849,SUOMI NPP,2026-06-01 00:47:00+00:00,26.035,27.763,2.187,-104.82,2820.0,0,0,39.93,NORMAL
37849,SUOMI NPP,2026-06-01 00:48:00+00:00,30.775,28.039,1.794,-101.94,2880.0,0,0,51.49,NORMAL
37849,SUOMI NPP,2026-06-01 00:49:00+00:00,29.901,27.485,2.075,-88.97,2940.0,0,0,35.62,NORMAL
37849,SUOMI NPP,2026-06-01 00:50:00+00:00,32.067,27.854,2.444,-107.9,3000.0,0,0,36.68,NORMAL
37849,SUOMI NPP,2026-06-01 00:51:00+00:00,32.376,27.954,2.232,-107.55,3060.0,0,0,34.73,NORMAL
37849,SUOMI NPP,2026-06-01 00:52:00+00:00,32.866,27.843,2.41,-105.54,3120.0,0,0,41.96,NORMAL
37849,SUOMI NPP,2026-06-01 00:53:00+00:00,30.088,27.794,2.01,-101.6,3180.0,0,0,37.85,NORMAL
37849,SUOMI NPP,2026-06-01 00:54:00+00:00,27.71,28.016,2.076,-92.37,3240.0,0,0,46.98,NORMAL
37849,SUOMI NPP,2026-06-01 00:55:00+00:00,26.825,28.396,2.39,-105.55,3300.0,0,0,37.22,NORMAL
37849,SUOMI NPP,2026-06-01 00:56:00+00:00,33.184,27.623,2.683,-102.23,3360.0,0,0,38.67,NORMAL
37849,SUOMI NPP,2026-06-01 00:57:00+00:00,32.328,26.989,2.084,-115.8,3420.0,0,0,42.02,NORMAL
37849,SUOMI NPP,2026-06-01 00:58:00+00:00,26.541,28.496,2.211,-104.68,3480.0,0,0,33.78,NORMAL
37849,SUOMI NPP,2026-06-01 00:59:00+00:00,37.85,27.737,2.53,-105.07,3540.0,0,0,48.56,NORMAL
37849,SUOMI NPP,2026-06-01 01:00:00+00:00,35.1,27.771,2.239,-99.9,3600.0,0,0,45.91,NORMAL
37849,SUOMI NPP,2026-06-01 01:01:00+00:00,27.909,27.782,2.391,-107.59,3660.0,0,0,45.65,NORMAL
37849,SUOMI NPP,2026-06-01 01:02:00+00:00,33.659,27.469,1.978,-111.11,3720.0,0,0,32.26,NORMAL
37849,SUOMI NPP,2026-06-01 01:03:00+00:00,32.408,27.842,2.201,-103.85,3780.0,0,0,52.79,NORMAL
37849,SUOMI NPP,2026-06-01 01:04:00+00:00,34.634,27.888,2.014,-112.8,3840.0,0,0,25.62,NORMAL
37849,SUOMI NPP,2026-06-01 01:05:00+00:00,33.899,28.174,1.694,-109.02,3900.0,0,0,46.35,NORMAL
37849,SUOMI NPP,2026-06-01 01:06:00+00:00,35.973,27.781,1.935,-104.73,3960.0,0,0,41.55,NORMAL
37849,SUOMI NPP,2026-06-01 01:07:00+00:00,39.309,27.023,2.334,-116.98,4020.0,0,0,45.78,NORMAL
37849,SUOMI NPP,2026-06-01 01:08:00+00:00,34.554,27.465,2.366,-106.28,4080.0,0,0,38.72,NORMAL
37849,SUOMI NPP,2026-06-01 01:09:00+00:00,35.391,28.446,2.431,-97.1,4140.0,0,0,41.12,NORMAL
37849,SUOMI NPP,2026-06-01 01:10:00+00:00,38.231,27.664,2.353,-113.05,4200.0,0,0,46.04,NORMAL
37849,SUOMI NPP,2026-06-01 01:11:00+00:00,30.728,28.218,2.133,-108.42,4260.0,0,0,40.44,NORMAL
37849,SUOMI NPP,2026-06-01 01:12:00+00:00,28.662,27.715,1.65,-102.06,4320.0,0,0,42.17,NORMAL
37849,SUOMI NPP,2026-06-01 01:13:00+00:00,35.353,28.325,1.857,-100.92,4380.0,0,0,42.43,NORMAL
37849,SUOMI NPP,2026-06-01 01:14:00+00:00,27.777,28.04,2.531,-104.71,4440.0,0,0,58.0,NORMAL
37849,SUOMI NPP,2026-06-01 01:15:00+00:00,29.429,27.419,1.947,-105.93,4500.0,0,0,27.67,NORMAL
37849,SUOMI NPP,2026-06-01 01:16:00+00:00,38.618,27.532,2.178,-96.73,4560.0,0,0,50.82,NORMAL
37849,SUOMI NPP,2026-06-01 01:17:00+00:00,25.786,27.404,2.219,-103.94,4620.0,0,0,44.07,NORMAL
37849,SUOMI NPP,2026-06-01 01:18:00+00:00,34.061,28.365,1.784,-110.29,4680.0,0,0,43.08,NORMAL
37849,SUOMI NPP,2026-06-01 01:19:00+00:00,27.366,27.496,2.3,-104.4,4740.0,0,0,30.27,NORMAL
37849,SUOMI NPP,2026-06-01 01:20:00+00:00,34.739,27.852,2.658,-105.67,4800.0,0,0,49.67,NORMAL
37849,SUOMI NPP,2026-06-01 01:21:00+00:00,40.065,27.968,2.194,-107.19,4860.0,0,0,31.38,NORMAL
37849,SUOMI NPP,2026-06-01 01:22:00+00:00,28.313,28.089,2.119,-113.41,4920.0,0,0,52.23,NORMAL
37849,SUOMI NPP,2026-06-01 01:23:00+00:00,24.262,27.816,1.852,-105.04,4980.0,0,0,36.1,NORMAL
37849,SUOMI NPP,2026-06-01 01:24:00+00:00,34.02,27.37,2.118,-102.09,5040.0,0,0,52.23,NORMAL
37849,SUOMI NPP,2026-06-01 01:25:00+00:00,29.776,27.517,2.362,-101.25,5100.0,0,0,34.77,NORMAL
37849,SUOMI NPP,2026-06-01 01:26:00+00:00,31.328,27.579,2.198,-104.94,5160.0,0,1,32.98,NORMAL
37849,SUOMI NPP,2026-06-01 01:27:00+00:00,33.495,26.941,2.068,-104.82,5220.0,0,0,39.66,NORMAL
37849,SUOMI NPP,2026-06-01 01:28:00+00:00,33.903,28.173,2.502,-107.8,5280.0,0,0,34.49,NORMAL
37849,SUOMI NPP,2026-06-01 01:29:00+00:00,33.933,28.202,2.122,-100.16,5340.0,0,0,38.54,NORMAL
37849,SUOMI NPP,2026-06-01 01:30:00+00:00,31.908,27.571,2.072,-110.95,5400.0,0,0,53.92,NORMAL
37849,SUOMI NPP,2026-06-01 01:31:00+00:00,33.725,28.522,2.242,-107.61,5460.0,0,0,36.0,NORMAL
37849,SUOMI NPP,2026-06-01 01:32:00+00:00,30.7,27.957,2.592,-109.03,5520.0,0,0,41.82,NORMAL
37849,SUOMI NPP,2026-06-01 01:33:00+00:00,30.396,28.339,2.154,-105.56,5580.0,0,0,53.16,NORMAL
37849,SUOMI NPP,2026-06-01 01:34:00+00:00,31.98,28.31,1.934,-98.44,5640.0,0,0,42.33,NORMAL
37849,SUOMI NPP,2026-06-01 01:35:00+00:00,34.703,27.946,2.364,-110.94,5700.0,0,0,49.43,NORMAL
37849,SUOMI NPP,2026-06-01 01:36:00+00:00,29.823,27.188,2.1,-103.6,5760.0,0,0,44.88,NORMAL
37849,SUOMI NPP,2026-06-01 01:37:00+00:00,33.97,28.08,2.366,-103.49,5820.0,0,0,48.42,NORMAL
37849,SUOMI NPP,2026-06-01 01:38:00+00:00,31.496,28.211,1.585,-109.82,5880.0,0,0,39.89,NORMAL
37849,SUOMI NPP,2026-06-01 01:39:00+00:00,31.285,27.739,2.211,-88.13,5940.0,1,0,82.96,COMMAND_INJECTION
37849,SUOMI NPP,2026-06-01 01:40:00+00:00,38.84,28.064,2.125,-94.29,6000.0,1,0,76.22,COMMAND_INJECTION
37849,SUOMI NPP,2026-06-01 01:41:00+00:00,36.478,27.989,1.912,-104.5,6060.0,1,0,37.78,NORMAL
37849,SUOMI NPP,2026-06-01 01:42:00+00:00,36.328,27.619,1.836,-105.59,6120.0,1,0,43.77,NORMAL
37849,SUOMI NPP,2026-06-01 01:43:00+00:00,30.741,27.96,2.116,-97.48,0.0,2,0,97.36,SOFTWARE_BUG
37849,SUOMI NPP,2026-06-01 01:44:00+00:00,33.571,27.796,1.879,-108.83,60.0,2,0,94.86,SOFTWARE_BUG
37849,SUOMI NPP,2026-06-01 01:45:00+00:00,36.902,28.15,1.31,-105.86,120.0,2,0,27.06,NORMAL
37849,SUOMI NPP,2026-06-01 01:46:00+00:00,35.827,27.764,1.847,-106.87,180.0,2,0,38.05,NORMAL
37849,SUOMI NPP,2026-06-01 01:47:00+00:00,44.557,27.715,1.834,-98.22,240.0,2,0,48.47,NORMAL
37849,SUOMI NPP,2026-06-01 01:48:00+00:00,35.119,27.345,2.209,-107.46,300.0,2,0,39.19,NORMAL
37849,SUOMI NPP,2026-06-01 01:49:00+00:00,31.388,28.883,1.843,-109.46,360.0,2,0,26.09,NORMAL
37849,SUOMI NPP,2026-06-01 01:50:00+00:00,32.504,27.819,2.2,-108.88,420.0,2,0,34.25,NORMAL
